file,total_tokens,hit_tokens,static_prefix_tokens,cache_hit_ratio,static_prefix_ratio,group,error
../../conversations_split_split/conversation_466_014.jsonl,45843,40951,12778,0.8933,0.2787,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_015.jsonl,46023,45842,12778,0.9961,0.2776,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_016.jsonl,46457,46022,12778,0.9906,0.2751,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_017.jsonl,46633,46456,12778,0.9962,0.274,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_018.jsonl,46897,46632,12778,0.9943,0.2725,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_019.jsonl,47042,46896,12778,0.9969,0.2716,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_020.jsonl,47196,47041,12778,0.9967,0.2707,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_021.jsonl,47428,47195,12778,0.9951,0.2694,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_022.jsonl,47800,47427,12778,0.9922,0.2673,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_023.jsonl,48069,47799,12778,0.9944,0.2658,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_024.jsonl,48715,48068,12778,0.9867,0.2623,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_025.jsonl,49294,48714,12778,0.9882,0.2592,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_026.jsonl,52560,49293,12778,0.9378,0.2431,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_027.jsonl,60876,52559,12778,0.8634,0.2099,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_466_028.jsonl,61782,60876,12778,0.9853,0.2068,ee3b88b8f43aaf95872979d592265077,
../../conversations_split_split/conversation_462_001.jsonl,12664,0,12664,0.0,1.0,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_002.jsonl,21948,12663,12664,0.577,0.577,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_003.jsonl,31284,21947,12664,0.7015,0.4048,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_004.jsonl,46836,31283,12664,0.6679,0.2704,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_005.jsonl,48068,46835,12664,0.9743,0.2635,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_006.jsonl,50744,48067,12664,0.9472,0.2496,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_007.jsonl,53529,50743,12664,0.948,0.2366,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_008.jsonl,55594,53528,12664,0.9628,0.2278,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_009.jsonl,58190,55593,12664,0.9554,0.2176,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_010.jsonl,58610,58189,12664,0.9928,0.2161,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_011.jsonl,60108,58609,12664,0.9751,0.2107,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_012.jsonl,61824,60107,12664,0.9722,0.2048,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_013.jsonl,62347,61823,12664,0.9916,0.2031,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_014.jsonl,62726,62346,12664,0.9939,0.2019,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_015.jsonl,63431,62725,12664,0.9889,0.1997,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_016.jsonl,65584,63430,12664,0.9672,0.1931,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_017.jsonl,69188,65583,12664,0.9479,0.183,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_018.jsonl,78903,69187,12664,0.8769,0.1605,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_019.jsonl,80351,78902,12664,0.982,0.1576,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_020.jsonl,91404,80350,12664,0.8791,0.1385,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_021.jsonl,92464,91403,12664,0.9885,0.137,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_022.jsonl,92897,92463,12664,0.9953,0.1363,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_023.jsonl,93031,92896,12664,0.9985,0.1361,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_024.jsonl,100586,93030,12664,0.9249,0.1259,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_462_025.jsonl,101834,100586,12664,0.9877,0.1244,074da612a1e1058c45b55f27cd882d1a,
../../conversations_split_split/conversation_464_001.jsonl,12590,0,12590,0.0,1.0,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_002.jsonl,37639,12589,12590,0.3345,0.3345,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_003.jsonl,43574,37638,12590,0.8638,0.2889,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_004.jsonl,48536,43573,12590,0.8977,0.2594,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_005.jsonl,54548,48535,12590,0.8898,0.2308,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_006.jsonl,56992,54547,12590,0.9571,0.2209,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_007.jsonl,57965,56991,12590,0.9832,0.2172,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_008.jsonl,58494,57964,12590,0.9909,0.2152,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_009.jsonl,58900,58493,12590,0.9931,0.2138,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_010.jsonl,59593,58899,12590,0.9884,0.2113,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_011.jsonl,59857,59592,12590,0.9956,0.2103,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_012.jsonl,63676,59856,12590,0.94,0.1977,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_013.jsonl,67915,63675,12590,0.9376,0.1854,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_014.jsonl,68996,67914,12590,0.9843,0.1825,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_015.jsonl,72142,68995,12590,0.9564,0.1745,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_016.jsonl,72801,72141,12590,0.9909,0.1729,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_017.jsonl,77682,72800,12590,0.9372,0.1621,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_018.jsonl,78236,77681,12590,0.9929,0.1609,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_019.jsonl,78404,78235,12590,0.9978,0.1606,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_020.jsonl,78647,78403,12590,0.9969,0.1601,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_021.jsonl,78782,78646,12590,0.9983,0.1598,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_022.jsonl,78913,78781,12590,0.9983,0.1595,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_023.jsonl,79051,78912,12590,0.9982,0.1593,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_024.jsonl,79213,79050,12590,0.9979,0.1589,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_025.jsonl,79457,79212,12590,0.9969,0.1585,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_026.jsonl,81527,79456,12590,0.9746,0.1544,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_027.jsonl,91115,81526,12590,0.8948,0.1382,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_464_028.jsonl,91985,91115,12590,0.9905,0.1369,d91a4cb4e575aee81fc22e6ff8081bb4,
../../conversations_split_split/conversation_465_001.jsonl,12870,0,12870,0.0,1.0,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_002.jsonl,26057,12869,12870,0.4939,0.4939,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_003.jsonl,35623,26056,12870,0.7314,0.3613,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_004.jsonl,42432,35622,12870,0.8395,0.3033,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_005.jsonl,49354,42431,12870,0.8597,0.2608,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_006.jsonl,59855,49353,12870,0.8245,0.215,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_007.jsonl,62456,59854,12870,0.9583,0.2061,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_008.jsonl,62769,62455,12870,0.995,0.205,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_009.jsonl,65019,62768,12870,0.9654,0.1979,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_010.jsonl,70223,65018,12870,0.9259,0.1833,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_011.jsonl,71683,70222,12870,0.9796,0.1795,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_012.jsonl,73392,71682,12870,0.9767,0.1754,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_013.jsonl,73799,73391,12870,0.9945,0.1744,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_014.jsonl,74140,73798,12870,0.9954,0.1736,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_015.jsonl,74494,74139,12870,0.9952,0.1728,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_016.jsonl,74713,74493,12870,0.9971,0.1723,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_017.jsonl,74826,74712,12870,0.9985,0.172,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_018.jsonl,74948,74825,12870,0.9984,0.1717,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_019.jsonl,75067,74947,12870,0.9984,0.1714,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_020.jsonl,75233,75066,12870,0.9978,0.1711,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_021.jsonl,75359,75232,12870,0.9983,0.1708,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_022.jsonl,75482,75358,12870,0.9984,0.1705,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_023.jsonl,75585,75481,12870,0.9986,0.1703,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_024.jsonl,76662,75584,12870,0.9859,0.1679,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_025.jsonl,76838,76661,12870,0.9977,0.1675,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_026.jsonl,77285,76837,12870,0.9942,0.1665,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_027.jsonl,77448,77284,12870,0.9979,0.1662,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_028.jsonl,78383,77447,12870,0.9881,0.1642,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_029.jsonl,78702,78382,12870,0.9959,0.1635,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_030.jsonl,78877,78701,12870,0.9978,0.1632,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_031.jsonl,88467,78876,12870,0.8916,0.1455,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_032.jsonl,89569,88466,12870,0.9877,0.1437,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_465_033.jsonl,90514,89569,12870,0.9896,0.1422,30f12ad1b2a3b2c13089fc9cc1021cd7,
../../conversations_split_split/conversation_469_001.jsonl,13389,0,13389,0.0,1.0,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_002.jsonl,27963,13388,13389,0.4788,0.4788,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_003.jsonl,40265,27962,13389,0.6944,0.3325,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_004.jsonl,44552,40264,13389,0.9038,0.3005,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_005.jsonl,48410,44551,13389,0.9203,0.2766,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_006.jsonl,50229,48409,13389,0.9638,0.2666,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_007.jsonl,58426,50228,13389,0.8597,0.2292,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_008.jsonl,60979,58425,13389,0.9581,0.2196,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_009.jsonl,67665,60978,13389,0.9012,0.1979,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_010.jsonl,69963,67664,13389,0.9671,0.1914,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_011.jsonl,74971,69962,13389,0.9332,0.1786,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_012.jsonl,77347,74970,13389,0.9693,0.1731,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_013.jsonl,82893,77346,13389,0.9331,0.1615,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_014.jsonl,86786,82892,13389,0.9551,0.1543,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_015.jsonl,90376,86785,13389,0.9603,0.1481,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_016.jsonl,92957,90375,13389,0.9722,0.144,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_017.jsonl,99991,92956,13389,0.9296,0.1339,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_018.jsonl,103249,99990,13389,0.9684,0.1297,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_019.jsonl,106270,103248,13389,0.9716,0.126,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_020.jsonl,108376,106269,13389,0.9806,0.1235,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_021.jsonl,109055,108375,13389,0.9938,0.1228,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_022.jsonl,110631,109054,13389,0.9857,0.121,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_023.jsonl,111274,110630,13389,0.9942,0.1203,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_024.jsonl,112306,111273,13389,0.9908,0.1192,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_025.jsonl,113910,112305,13389,0.9859,0.1175,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_026.jsonl,115479,113909,13389,0.9864,0.1159,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_027.jsonl,122999,115478,13389,0.9389,0.1089,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_028.jsonl,133661,122998,13389,0.9202,0.1002,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_469_029.jsonl,134552,133661,13389,0.9934,0.0995,c825e89480b84dd9e1f49cf05a366d5c,
../../conversations_split_split/conversation_468_001.jsonl,13047,0,13047,0.0,1.0,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_002.jsonl,17466,13046,13047,0.7469,0.747,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_003.jsonl,24640,17465,13047,0.7088,0.5295,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_004.jsonl,29008,24639,13047,0.8494,0.4498,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_005.jsonl,32395,29007,13047,0.8954,0.4027,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_006.jsonl,34592,32394,13047,0.9365,0.3772,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_007.jsonl,35179,34591,13047,0.9833,0.3709,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_008.jsonl,35318,35178,13047,0.996,0.3694,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_009.jsonl,35898,35317,13047,0.9838,0.3634,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_010.jsonl,36430,35897,13047,0.9854,0.3581,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_011.jsonl,38486,36429,13047,0.9466,0.339,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_012.jsonl,39925,38485,13047,0.9639,0.3268,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_013.jsonl,44754,39924,13047,0.8921,0.2915,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_014.jsonl,45907,44753,13047,0.9749,0.2842,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_015.jsonl,46126,45906,13047,0.9952,0.2829,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_016.jsonl,46300,46125,13047,0.9962,0.2818,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_017.jsonl,46500,46299,13047,0.9957,0.2806,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_018.jsonl,46657,46499,13047,0.9966,0.2796,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_019.jsonl,47073,46656,13047,0.9911,0.2772,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_020.jsonl,48578,47072,13047,0.969,0.2686,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_021.jsonl,49363,48577,13047,0.9841,0.2643,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_022.jsonl,49511,49362,13047,0.997,0.2635,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_023.jsonl,49862,49510,13047,0.9929,0.2617,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_024.jsonl,50196,49861,13047,0.9933,0.2599,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_025.jsonl,58350,50195,13047,0.8602,0.2236,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_026.jsonl,58717,58349,13047,0.9937,0.2222,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_027.jsonl,59149,58716,13047,0.9927,0.2206,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_028.jsonl,62870,59148,13047,0.9408,0.2075,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_029.jsonl,63405,62869,13047,0.9915,0.2058,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_030.jsonl,64439,63404,13047,0.9839,0.2025,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_031.jsonl,64700,64438,13047,0.996,0.2017,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_032.jsonl,69424,64699,13047,0.9319,0.1879,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_033.jsonl,69602,69423,13047,0.9974,0.1875,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_034.jsonl,69880,69601,13047,0.996,0.1867,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_035.jsonl,70832,69879,13047,0.9865,0.1842,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_036.jsonl,71361,70831,13047,0.9926,0.1828,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_037.jsonl,71906,71360,13047,0.9924,0.1814,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_038.jsonl,72159,71905,13047,0.9965,0.1808,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_039.jsonl,72503,72158,13047,0.9952,0.18,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_040.jsonl,73018,72502,13047,0.9929,0.1787,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_041.jsonl,73156,73017,13047,0.9981,0.1783,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_042.jsonl,82624,73155,13047,0.8854,0.1579,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_043.jsonl,82949,82623,13047,0.9961,0.1573,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_044.jsonl,83643,82948,13047,0.9917,0.156,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_045.jsonl,83900,83642,13047,0.9969,0.1555,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_468_046.jsonl,84849,83900,13047,0.9888,0.1538,f568f88ae283ec1b91bb83c8b3a5a921,
../../conversations_split_split/conversation_472_001.jsonl,12780,0,12780,0.0,1.0,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_002.jsonl,31650,12779,12780,0.4038,0.4038,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_003.jsonl,40794,31649,12780,0.7758,0.3133,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_004.jsonl,46325,40793,12780,0.8806,0.2759,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_005.jsonl,46643,46324,12780,0.9932,0.274,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_006.jsonl,49661,46642,12780,0.9392,0.2573,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_007.jsonl,54963,49660,12780,0.9035,0.2325,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_008.jsonl,58551,54962,12780,0.9387,0.2183,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_009.jsonl,63215,58550,12780,0.9262,0.2022,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_010.jsonl,64219,63214,12780,0.9844,0.199,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_011.jsonl,68310,64218,12780,0.9401,0.1871,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_012.jsonl,69244,68309,12780,0.9865,0.1846,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_013.jsonl,69955,69243,12780,0.9898,0.1827,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_014.jsonl,77666,69954,12780,0.9007,0.1646,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_015.jsonl,84171,77665,12780,0.9227,0.1518,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_016.jsonl,84410,84170,12780,0.9972,0.1514,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_017.jsonl,84791,84409,12780,0.9955,0.1507,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_018.jsonl,85106,84790,12780,0.9963,0.1502,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_019.jsonl,85461,85105,12780,0.9958,0.1495,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_020.jsonl,85641,85460,12780,0.9979,0.1492,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_021.jsonl,85815,85640,12780,0.998,0.1489,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_022.jsonl,85967,85814,12780,0.9982,0.1487,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_023.jsonl,86087,85966,12780,0.9986,0.1485,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_024.jsonl,86339,86086,12780,0.9971,0.148,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_025.jsonl,86504,86338,12780,0.9981,0.1477,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_472_026.jsonl,87122,86504,12780,0.9929,0.1467,422d8772bbbcbda7cd04dde85bcbdffa,
../../conversations_split_split/conversation_467_001.jsonl,12808,0,12808,0.0,1.0,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_002.jsonl,17922,12807,12808,0.7146,0.7147,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_003.jsonl,22060,17921,12808,0.8124,0.5806,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_004.jsonl,27135,22059,12808,0.8129,0.472,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_005.jsonl,31588,27134,12808,0.859,0.4055,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_006.jsonl,32915,31587,12808,0.9597,0.3891,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_007.jsonl,35685,32914,12808,0.9223,0.3589,0d4c24207d47609c328013ed02bfb39f,
../../conversations_split_split/conversation_467_008.jsonl,38728,35684,12808,0.9214,0.3307,0d4c24207d47609c328013ed02bfb39f,
